#1:kx	2:n	3:s(n)
46	51	1.15485e-17
46	52	1.15211e-17
46	53	1.14754e-17
46	54	1.14116e-17
46	55	1.13299e-17
46	56	1.12306e-17
46	57	1.11139e-17
46	58	1.09804e-17
46	59	1.08306e-17
46	60	1.06652e-17
46	61	1.04851e-17
46	62	1.02915e-17
46	63	1.00856e-17
46	64	1.00726e-17
46	65	9.9276e-18
46	66	9.99175e-18
46	67	1.00017e-17
46	68	9.98748e-18
46	69	9.85146e-18
46	70	9.90922e-18
46	71	9.77851e-18
46	72	9.80775e-18
46	73	9.91012e-18
46	74	9.86111e-18
46	75	9.78941e-18
46	76	9.84966e-18
46	77	9.88884e-18
46	78	9.88886e-18
46	79	9.901e-18
46	80	9.93704e-18
46	81	9.87024e-18
46	82	1.00323e-17
46	83	9.94198e-18
46	84	9.94283e-18
46	85	9.99876e-18
46	86	1.00638e-17
46	87	1.0067e-17
46	88	1.00647e-17
46	89	1.02024e-17
46	90	1.0139e-17
46	91	1.01727e-17
46	92	1.03132e-17
46	93	1.02374e-17
46	94	1.03656e-17
46	95	1.03192e-17
46	96	1.03567e-17
46	97	1.03749e-17
46	98	1.06088e-17
46	99	1.04885e-17

47	0	1.03735e-17
47	1	1.03632e-17
47	2	1.03323e-17
47	3	1.02811e-17
47	4	1.02099e-17
47	5	1.01193e-17
47	6	1.00101e-17
47	7	9.8831e-18
47	8	9.73966e-18
47	9	9.66742e-18
47	10	9.81366e-18
47	11	9.74844e-18
47	12	9.67147e-18
47	13	9.80049e-18
47	14	9.75281e-18
47	15	9.67283e-18
47	16	9.89791e-18
47	17	9.69359e-18
47	18	9.70198e-18
47	19	9.71413e-18
47	20	9.74295e-18
47	21	9.73805e-18
47	22	9.87044e-18
47	23	9.69908e-18
47	24	9.76398e-18
47	25	9.65638e-18
47	26	9.81684e-18
47	27	9.82904e-18
47	28	9.85993e-18
47	29	9.90522e-18
47	30	9.77559e-18
47	31	9.9216e-18
47	32	1.00625e-17
47	33	9.91027e-18
47	34	9.8485e-18
47	35	9.95534e-18
47	36	9.97289e-18
47	37	1.00888e-17
47	38	1.02915e-17
47	39	1.04851e-17
47	40	1.06652e-17
47	41	1.08306e-17
47	42	1.09804e-17
47	43	1.11139e-17
47	44	1.12306e-17
47	45	1.13299e-17
47	46	1.14116e-17
47	47	1.14754e-17
47	48	1.15211e-17
47	49	1.15485e-17
47	50	1.15577e-17
47	51	1.15485e-17
47	52	1.15211e-17
47	53	1.14754e-17
47	54	1.14116e-17
47	55	1.13299e-17
47	56	1.12306e-17
47	57	1.11139e-17
47	58	1.09804e-17
47	59	1.08306e-17
47	60	1.06652e-17
47	61	1.04851e-17
47	62	1.02915e-17
47	63	1.00856e-17
47	64	1.01046e-17
47	65	9.94094e-18
47	66	1.00012e-17
47	67	1.00583e-17
47	68	1.00118e-17
47	69	9.86156e-18
47	70	9.9446e-18
47	71	9.84002e-18
47	72	9.82155e-18
47	73	9.93973e-18
47	74	9.90562e-18
47	75	9.80094e-18
47	76	9.94259e-18
47	77	9.89424e-18
47	78	9.89837e-18
47	79	9.92544e-18
47	80	1.00342e-17
47	81	9.88178e-18
47	82	1.00338e-17
47	83	9.98239e-18
47	84	9.94929e-18
47	85	1.00045e-17
47	86	1.00674e-17
47	87	1.00727e-17
47	88	1.00744e-17
47	89	1.02427e-17
47	90	1.01405e-17
47	91	1.02087e-17
47	92	1.03183e-17
47	93	1.02497e-17
47	94	1.03927e-17
47	95	1.03842e-17
47	96	1.03787e-17
47	97	1.03835e-17
47	98	1.0711e-17
47	99	1.05073e-17

48	0	1.03735e-17
48	1	1.03632e-17
48	2	1.03323e-17
48	3	1.02811e-17
48	4	1.02099e-17
48	5	1.01193e-17
48	6	1.00101e-17
48	7	9.8831e-18
48	8	9.73966e-18
48	9	9.69658e-18
48	10	9.84102e-18
48	11	9.81779e-18
48	12	9.73249e-18
48	13	9.80893e-18
48	14	9.79031e-18
48	15	9.69749e-18
48	16	9.91825e-18
48	17	9.69391e-18
48	18	9.71158e-18
48	19	9.71429e-18
48	20	9.77707e-18
48	21	9.79554e-18
48	22	9.87967e-18
48	23	9.7182e-18
48	24	9.77152e-18
48	25	9.7509e-18
48	26	9.88251e-18
48	27	9.83168e-18
48	28	9.87864e-18
48	29	9.92291e-18
48	30	9.7984e-18
48	31	1.00179e-17
48	32	1.00933e-17
48	33	9.91495e-18
48	34	9.85063e-18
48	35	1.0015e-17
48	36	9.99612e-18
48	37	1.01256e-17
48	38	1.02915e-17
48	39	1.04851e-17
48	40	1.06652e-17
48	41	1.08306e-17
48	42	1.09804e-17
48	43	1.11139e-17
48	44	1.12306e-17
48	45	1.13299e-17
48	46	1.14116e-17
48	47	1.14754e-17
48	48	1.15211e-17
48	49	1.15485e-17
48	50	1.15577e-17
48	51	1.15485e-17
48	52	1.15211e-17
48	53	1.14754e-17
48	54	1.14116e-17
48	55	1.13299e-17
48	56	1.12306e-17
48	57	1.11139e-17
48	58	1.09804e-17
48	59	1.08306e-17
48	60	1.06652e-17
48	61	1.04851e-17
48	62	1.02915e-17
48	63	1.00856e-17
48	64	1.01291e-17
48	65	9.95026e-18
48	66	1.00286e-17
48	67	1.01188e-17
48	68	1.00514e-17
48	69	9.87018e-18
48	70	9.96377e-18
48	71	9.85967e-18
48	72	9.85796e-18
48	73	9.9419e-18
48	74	9.99695e-18
48	75	9.81677e-18
48	76	1.00527e-17
48	77	9.9149e-18
48	78	9.90379e-18
48	79	9.93553e-18
48	80	1.00414e-17
48	81	9.89689e-18
48	82	1.00428e-17
48	83	1.00012e-17
48	84	1.00009e-17
48	85	1.00403e-17
48	86	1.00738e-17
48	87	1.00998e-17
48	88	1.00857e-17
48	89	1.02582e-17
48	90	1.01764e-17
48	91	1.0229e-17
48	92	1.0334e-17
48	93	1.02537e-17
48	94	1.04241e-17
48	95	1.04053e-17
48	96	1.04054e-17
48	97	1.04802e-17
48	98	1.07131e-17
48	99	1.05364e-17

49	0	1.03735e-17
49	1	1.03632e-17
49	2	1.03323e-17
49	3	1.02811e-17
49	4	1.02099e-17
49	5	1.01193e-17
49	6	1.00101e-17
49	7	9.8831e-18
49	8	9.74317e-18
49	9	9.77769e-18
49	10	9.88375e-18
49	11	9.85869e-18
49	12	9.7619e-18
49	13	9.82991e-18
49	14	9.86476e-18
49	15	9.70414e-18
49	16	9.94304e-18
49	17	9.71197e-18
49	18	9.71297e-18
49	19	9.7663e-18
49	20	9.83356e-18
49	21	9.7986e-18
49	22	9.9344e-18
49	23	9.76131e-18
49	24	9.80538e-18
49	25	9.75449e-18
49	26	9.90079e-18
49	27	9.89282e-18
49	28	9.93692e-18
49	29	9.9253e-18
49	30	9.84973e-18
49	31	1.00397e-17
49	32	1.01009e-17
49	33	9.96127e-18
49	34	9.96524e-18
49	35	1.00865e-17
49	36	1.00201e-17
49	37	1.01333e-17
49	38	1.02915e-17
49	39	1.04851e-17
49	40	1.06652e-17
49	41	1.08306e-17
49	42	1.09804e-17
49	43	1.11139e-17
49	44	1.12306e-17
49	45	1.13299e-17
49	46	1.14116e-17
49	47	1.14754e-17
49	48	1.15211e-17
49	49	1.15485e-17
49	50	1.15577e-17
49	51	1.15485e-17
49	52	1.15211e-17
49	53	1.14754e-17
49	54	1.14116e-17
49	55	1.13299e-17
49	56	1.12306e-17
49	57	1.11139e-17
49	58	1.09804e-17
49	59	1.08306e-17
49	60	1.06652e-17
49	61	1.04851e-17
49	62	1.02915e-17
49	63	1.00856e-17
49	64	1.0144e-17
49	65	9.98433e-18
49	66	1.01171e-17
49	67	1.01373e-17
49	68	1.00915e-17
49	69	9.88654e-18
49	70	9.97489e-18
49	71	9.86153e-18
49	72	9.87176e-18
49	73	9.96915e-18
49	74	1.00384e-17
49	75	9.82119e-18
49	76	1.00631e-17
49	77	9.92738e-18
49	78	9.93959e-18
49	79	9.95731e-18
49	80	1.00524e-17
49	81	9.90137e-18
49	82	1.00609e-17
49	83	1.00183e-17
49	84	1.00157e-17
49	85	1.00517e-17
49	86	1.00838e-17
49	87	1.01502e-17
49	88	1.00986e-17
49	89	1.02634e-17
49	90	1.02076e-17
49	91	1.03423e-17
49	92	1.03746e-17
49	93	1.03095e-17
49	94	1.04454e-17
49	95	1.04507e-17
49	96	1.04235e-17
49	97	1.05483e-17
49	98	1.0724e-17
49	99	1.05736e-17

50	0	1.03735e-17
50	1	1.03632e-17
50	2	1.03323e-17
50	3	1.02811e-17
50	4	1.02099e-17
50	5	1.01193e-17
50	6	1.00101e-17
50	7	9.8831e-18
50	8	9.83656e-18
50	9	9.80638e-18
50	10	9.89408e-18
50	11	9.89763e-18
50	12	9.7716e-18
50	13	9.94735e-18
50	14	9.92278e-18
50	15	9.73307e-18
50	16	1.00182e-17
50	17	9.71848e-18
50	18	9.72124e-18
50	19	9.82066e-18
50	20	9.83863e-18
50	21	9.80025e-18
50	22	9.95675e-18
50	23	9.77055e-18
50	24	9.87337e-18
50	25	9.78903e-18
50	26	9.91741e-18
50	27	9.96636e-18
50	28	9.94546e-18
50	29	9.92906e-18
50	30	9.9433e-18
50	31	1.00533e-17
50	32	1.01197e-17
50	33	9.97656e-18
50	34	9.98915e-18
50	35	1.01372e-17
50	36	1.00255e-17
50	37	1.02037e-17
50	38	1.02915e-17
50	39	1.04851e-17
50	40	1.06652e-17
50	41	1.08306e-17
50	42	1.09804e-17
50	43	1.11139e-17
50	44	1.12306e-17
50	45	1.13299e-17
50	46	1.14116e-17
50	47	1.14754e-17
50	48	1.15211e-17
50	49	1.15485e-17
50	50	1.15577e-17
50	51	1.15485e-17
50	52	1.15211e-17
50	53	1.14754e-17
50	54	1.14116e-17
50	55	1.13299e-17
50	56	1.12306e-17
50	57	1.11139e-17
50	58	1.09804e-17
50	59	1.08306e-17
50	60	1.06652e-17
50	61	1.04851e-17
50	62	1.02915e-17
50	63	1.00856e-17
50	64	1.01719e-17
50	65	9.99357e-18
50	66	1.01172e-17
50	67	1.01537e-17
50	68	1.01078e-17
50	69	9.93766e-18
50	70	9.98387e-18
50	71	9.88635e-18
50	72	9.9698e-18
50	73	9.97204e-18
50	74	1.00742e-17
50	75	9.8583e-18
50	76	1.00743e-17
50	77	9.9317e-18
50	78	1.00013e-17
50	79	9.95946e-18
50	80	1.00682e-17
50	81	9.95629e-18
50	82	1.00656e-17
50	83	1.0033e-17
50	84	1.01182e-17
50	85	1.00866e-17
50	86	1.00935e-17
50	87	1.01949e-17
50	88	1.01938e-17
50	89	1.02912e-17
50	90	1.02587e-17
50	91	1.03434e-17
50	92	1.03768e-17
50	93	1.03869e-17
50	94	1.05135e-17
50	95	1.05392e-17
50	96	1.04787e-17
50	97	1.06153e-17
50	98	1.07311e-17
50	99	1.05849e-17

51	0	1.03735e-17
51	1	1.03632e-17
51	2	1.03323e-17
51	3	1.02811e-17
51	4	1.02099e-17
51	5	1.01193e-17
51	6	1.00101e-17
51	7	9.8831e-18
51	8	9.84005e-18
51	9	9.81841e-18
51	10	9.93805e-18
51	11	9.92619e-18
51	12	9.79877e-18
51	13	9.95108e-18
51	14	9.9318e-18
51	15	9.81224e-18
51	16	1.00507e-17
51	17	9.72357e-18
51	18	9.75994e-18
51	19	9.82313e-18
51	20	9.84627e-18
51	21	9.81496e-18
51	22	9.95742e-18
51	23	9.78758e-18
51	24	9.87382e-18
51	25	9.96227e-18
51	26	9.94609e-18
51	27	9.97485e-18
51	28	9.98571e-18
51	29	9.93815e-18
51	30	9.99243e-18
51	31	1.00757e-17
51	32	1.012e-17
51	33	9.98397e-18
51	34	1.00398e-17
51	35	1.01389e-17
51	36	1.00654e-17
51	37	1.02245e-17
51	38	1.02915e-17
51	39	1.04851e-17
51	40	1.06652e-17
51	41	1.08306e-17
51	42	1.09804e-17
51	43	1.11139e-17
51	44	1.12306e-17
51	45	1.13299e-17
51	46	1.14116e-17
51	47	1.14754e-17
51	48	1.15211e-17
51	49	1.15485e-17
51	50	1.15577e-17
51	51	1.15485e-17
51	52	1.15211e-17
51	53	1.14754e-17
51	54	1.14116e-17
51	55	1.13299e-17
51	56	1.12306e-17
51	57	1.11139e-17
51	58	1.09804e-17
51	59	1.08306e-17
51	60	1.06652e-17
51	61	1.04851e-17
51	62	1.02915e-17
51	63	1.00856e-17
51	64	1.01749e-17
51	65	1.00211e-17
51	66	1.01575e-17
51	67	1.01583e-17
51	68	1.01132e-17
51	69	9.95213e-18
51	70	9.99189e-18
51	71	9.93134e-18
51	72	9.98291e-18
51	73	1.00168e-17
51	74	1.00829e-17
51	75	9.98382e-18
51	76	1.01135e-17
51	77	9.94084e-18
51	78	1.0051e-17
51	79	9.96268e-18
51	80	1.00845e-17
51	81	9.95692e-18
51	82	1.00853e-17
51	83	1.00492e-17
51	84	1.01579e-17
51	85	1.01149e-17
51	86	1.01079e-17
51	87	1.02361e-17
51	88	1.02035e-17
51	89	1.0326e-17
51	90	1.03828e-17
51	91	1.03472e-17
51	92	1.03942e-17
51	93	1.05383e-17
51	94	1.05585e-17
51	95	1.05453e-17
51	96	1.0523e-17
51	97	1.06229e-17
51	98	1.07848e-17
51	99	1.05988e-17

52	0	1.03735e-17
52	1	1.03632e-17
52	2	1.03323e-17
52	3	1.02811e-17
52	4	1.02099e-17
52	5	1.01193e-17
52	6	1.00101e-17
52	7	9.88885e-18
52	8	9.8817e-18
52	9	9.83277e-18
52	10	9.94458e-18
52	11	9.97199e-18
52	12	9.82069e-18
52	13	9.96076e-18
52	14	9.96343e-18
52	15	9.85126e-18
52	16	1.00779e-17
52	17	9.75599e-18
52	18	9.80687e-18
52	19	9.83914e-18
52	20	9.85353e-18
52	21	9.81911e-18
52	22	9.95916e-18
52	23	9.79673e-18
52	24	9.97995e-18
52	25	9.97471e-18
52	26	1.00135e-17
52	27	9.98252e-18
52	28	1.00183e-17
52	29	1.00343e-17
52	30	1.00353e-17
52	31	1.01217e-17
52	32	1.01253e-17
52	33	1.00772e-17
52	34	1.00415e-17
52	35	1.01651e-17
52	36	1.0175e-17
52	37	1.02423e-17
52	38	1.03177e-17
52	39	1.04851e-17
52	40	1.06652e-17
52	41	1.08306e-17
52	42	1.09804e-17
52	43	1.11139e-17
52	44	1.12306e-17
52	45	1.13299e-17
52	46	1.14116e-17
52	47	1.14754e-17
52	48	1.15211e-17
52	49	1.15485e-17
52	50	1.15577e-17
52	51	1.15485e-17
52	52	1.15211e-17
52	53	1.14754e-17
52	54	1.14116e-17
52	55	1.13299e-17
52	56	1.12306e-17
52	57	1.11139e-17
52	58	1.09804e-17
52	59	1.08306e-17
52	60	1.06652e-17
52	61	1.04851e-17
52	62	1.02915e-17
52	63	1.01106e-17
52	64	1.01789e-17
52	65	1.00607e-17
52	66	1.02068e-17
52	67	1.01622e-17
52	68	1.0262e-17
52	69	1.00438e-17
52	70	1.00107e-17
52	71	1.00348e-17
52	72	9.98489e-18
52	73	1.00676e-17
52	74	1.00864e-17
52	75	9.99492e-18
52	76	1.01414e-17
52	77	9.94497e-18
52	78	1.00733e-17
52	79	9.9804e-18
52	80	1.01024e-17
52	81	9.97387e-18
52	82	1.012e-17
52	83	1.00605e-17
52	84	1.0159e-17
52	85	1.01564e-17
52	86	1.01765e-17
52	87	1.02857e-17
52	88	1.02109e-17
52	89	1.03347e-17
52	90	1.04481e-17
52	91	1.03859e-17
52	92	1.04077e-17
52	93	1.05706e-17
52	94	1.05822e-17
52	95	1.05517e-17
52	96	1.05587e-17
52	97	1.06283e-17
52	98	1.08074e-17
52	99	1.06291e-17

53	0	1.03735e-17
53	1	1.03632e-17
53	2	1.03323e-17
53	3	1.02811e-17
53	4	1.02099e-17
53	5	1.01193e-17
53	6	1.00101e-17
53	7	9.89671e-18
53	8	9.90854e-18
53	9	9.84896e-18
53	10	9.96151e-18
53	11	9.97615e-18
53	12	9.83929e-18
53	13	1.00021e-17
53	14	9.9855e-18
53	15	9.96036e-18
53	16	1.01232e-17
53	17	9.81917e-18
53	18	9.85223e-18
53	19	9.855e-18
53	20	9.90596e-18
53	21	9.89829e-18
53	22	9.983e-18
53	23	9.79802e-18
53	24	1.00296e-17
53	25	9.99974e-18
53	26	1.00272e-17
53	27	9.99818e-18
53	28	1.00369e-17
53	29	1.0073e-17
53	30	1.01836e-17
53	31	1.01692e-17
53	32	1.01823e-17
53	33	1.01317e-17
53	34	1.00556e-17
53	35	1.01708e-17
53	36	1.01972e-17
53	37	1.02652e-17
53	38	1.0329e-17
53	39	1.04851e-17
53	40	1.06652e-17
53	41	1.08306e-17
53	42	1.09804e-17
53	43	1.11139e-17
53	44	1.12306e-17
53	45	1.13299e-17
53	46	1.14116e-17
53	47	1.14754e-17
53	48	1.15211e-17
53	49	1.15485e-17
53	50	1.15577e-17
53	51	1.15485e-17
53	52	1.15211e-17
53	53	1.14754e-17
53	54	1.14116e-17
53	55	1.13299e-17
53	56	1.12306e-17
53	57	1.11139e-17
53	58	1.09804e-17
53	59	1.08306e-17
53	60	1.06652e-17
53	61	1.04851e-17
53	62	1.03172e-17
53	63	1.01372e-17
53	64	1.01823e-17
53	65	1.01683e-17
53	66	1.02104e-17
53	67	1.02142e-17
53	68	1.02872e-17
53	69	1.00507e-17
53	70	1.00478e-17
53	71	1.00551e-17
53	72	1.00043e-17
53	73	1.00971e-17
53	74	1.00966e-17
53	75	1.00364e-17
53	76	1.01417e-17
53	77	9.94791e-18
53	78	1.0097e-17
53	79	9.98224e-18
53	80	1.01068e-17
53	81	9.99266e-18
53	82	1.01205e-17
53	83	1.00648e-17
53	84	1.02251e-17
53	85	1.01672e-17
53	86	1.02348e-17
53	87	1.03148e-17
53	88	1.02692e-17
53	89	1.03453e-17
53	90	1.04486e-17
53	91	1.0398e-17
53	92	1.0409e-17
53	93	1.06582e-17
53	94	1.05833e-17
53	95	1.05601e-17
53	96	1.05813e-17
53	97	1.06384e-17
53	98	1.08193e-17
53	99	1.06368e-17

54	0	1.03735e-17
54	1	1.03632e-17
54	2	1.03323e-17
54	3	1.02811e-17
54	4	1.02099e-17
54	5	1.01193e-17
54	6	1.00101e-17
54	7	9.92453e-18
54	8	9.94203e-18
54	9	9.86125e-18
54	10	9.96981e-18
54	11	9.97683e-18
54	12	9.85122e-18
54	13	1.00377e-17
54	14	9.99278e-18
54	15	9.99453e-18
54	16	1.01236e-17
54	17	9.83552e-18
54	18	9.95761e-18
54	19	9.87115e-18
54	20	9.91354e-18
54	21	9.95185e-18
54	22	1.00237e-17
54	23	9.91346e-18
54	24	1.01781e-17
54	25	1.00562e-17
54	26	1.00333e-17
54	27	1.00145e-17
54	28	1.00449e-17
54	29	1.00784e-17
54	30	1.02104e-17
54	31	1.02097e-17
54	32	1.01916e-17
54	33	1.01442e-17
54	34	1.00803e-17
54	35	1.01831e-17
54	36	1.02199e-17
54	37	1.02696e-17
54	38	1.04e-17
54	39	1.04851e-17
54	40	1.06652e-17
54	41	1.08306e-17
54	42	1.09804e-17
54	43	1.11139e-17
54	44	1.12306e-17
54	45	1.13299e-17
54	46	1.14116e-17
54	47	1.14754e-17
54	48	1.15211e-17
54	49	1.15485e-17
54	50	1.15577e-17
54	51	1.15485e-17
54	52	1.15211e-17
54	53	1.14754e-17
54	54	1.14116e-17
54	55	1.13299e-17
54	56	1.12306e-17
54	57	1.11139e-17
54	58	1.09804e-17
54	59	1.08306e-17
54	60	1.06652e-17
54	61	1.04851e-17
54	62	1.03672e-17
54	63	1.01612e-17
54	64	1.01888e-17
54	65	1.02169e-17
54	66	1.02421e-17
54	67	1.02463e-17
54	68	1.0359e-17
54	69	1.00673e-17
54	70	1.00544e-17
54	71	1.00568e-17
54	72	1.00178e-17
54	73	1.01205e-17
54	74	1.01352e-17
54	75	1.00896e-17
54	76	1.01757e-17
54	77	9.97616e-18
54	78	1.0109e-17
54	79	1.00176e-17
54	80	1.01319e-17
54	81	1.00043e-17
54	82	1.01461e-17
54	83	1.01119e-17
54	84	1.02646e-17
54	85	1.02308e-17
54	86	1.02432e-17
54	87	1.03238e-17
54	88	1.0271e-17
54	89	1.03764e-17
54	90	1.04823e-17
54	91	1.046e-17
54	92	1.04477e-17
54	93	1.06741e-17
54	94	1.06149e-17
54	95	1.05649e-17
54	96	1.06665e-17
54	97	1.06866e-17
54	98	1.08378e-17
54	99	1.06629e-17

55	0	1.03735e-17
55	1	1.03632e-17
55	2	1.03323e-17
55	3	1.02811e-17
55	4	1.02099e-17
55	5	1.01193e-17
55	6	1.00101e-17
55	7	9.92893e-18
55	8	9.95456e-18
55	9	9.87458e-18
55	10	9.98215e-18
55	11	9.99937e-18
55	12	9.95367e-18
55	13	1.00546e-17
55	14	1.00075e-17
55	15	1.00302e-17
55	16	1.01407e-17
55	17	9.83752e-18
55	18	9.96244e-18
55	19	9.9414e-18
55	20	9.93403e-18
55	21	9.95745e-18
55	22	1.00645e-17
55	23	9.92261e-18
55	24	1.01991e-17
55	25	1.00762e-17
55	26	1.00899e-17
55	27	1.00186e-17
55	28	1.00639e-17
55	29	1.01084e-17
55	30	1.02462e-17
55	31	1.02145e-17
55	32	1.01948e-17
55	33	1.03119e-17
55	34	1.00834e-17
55	35	1.02254e-17
55	36	1.02416e-17
55	37	1.03218e-17
55	38	1.05051e-17
55	39	1.04955e-17
55	40	1.06652e-17
55	41	1.08306e-17
55	42	1.09804e-17
55	43	1.11139e-17
55	44	1.12306e-17
55	45	1.13299e-17
55	46	1.14116e-17
55	47	1.14754e-17
55	48	1.15211e-17
55	49	1.15485e-17
55	50	1.15577e-17
55	51	1.15485e-17
55	52	1.15211e-17
55	53	1.14754e-17
55	54	1.14116e-17
55	55	1.13299e-17
55	56	1.12306e-17
55	57	1.11139e-17
55	58	1.09804e-17
55	59	1.08306e-17
55	60	1.06652e-17
55	61	1.04851e-17
55	62	1.04316e-17
55	63	1.02298e-17
55	64	1.02429e-17
55	65	1.0222e-17
55	66	1.0293e-17
55	67	1.02549e-17
55	68	1.03687e-17
55	69	1.00772e-17
55	70	1.01247e-17
55	71	1.01043e-17
55	72	1.01755e-17
55	73	1.01895e-17
55	74	1.02252e-17
55	75	1.00935e-17
55	76	1.0188e-17
55	77	1.00042e-17
55	78	1.01366e-17
55	79	1.00507e-17
55	80	1.01348e-17
55	81	1.00103e-17
55	82	1.02241e-17
55	83	1.01378e-17
55	84	1.02655e-17
55	85	1.02395e-17
55	86	1.02591e-17
55	87	1.0342e-17
55	88	1.02726e-17
55	89	1.04292e-17
55	90	1.04859e-17
55	91	1.04799e-17
55	92	1.04808e-17
55	93	1.06833e-17
55	94	1.06205e-17
55	95	1.05843e-17
55	96	1.06695e-17
55	97	1.06914e-17
55	98	1.08474e-17
55	99	1.06993e-17

56	0	1.03735e-17
56	1	1.03632e-17
56	2	1.03323e-17
56	3	1.02811e-17
56	4	1.02099e-17
56	5	1.01193e-17
56	6	1.00101e-17
56	7	9.99755e-18
56	8	9.97294e-18
56	9	9.89453e-18
56	10	1.00214e-17
56	11	1.00095e-17
56	12	1.00565e-17
56	13	1.00855e-17
56	14	1.00237e-17
56	15	1.00617e-17
56	16	1.01573e-17
56	17	9.90403e-18
56	18	9.99005e-18
56	19	9.98914e-18
56	20	9.96731e-18
56	21	1.00438e-17
56	22	1.00787e-17
56	23	9.94925e-18
56	24	1.02364e-17
56	25	1.01344e-17
56	26	1.01056e-17
56	27	1.00519e-17
56	28	1.00689e-17
56	29	1.01128e-17
56	30	1.04026e-17
56	31	1.02605e-17
56	32	1.02338e-17
56	33	1.03469e-17
56	34	1.00942e-17
56	35	1.02501e-17
56	36	1.02626e-17
56	37	1.04108e-17
56	38	1.05127e-17
56	39	1.05666e-17
56	40	1.06652e-17
56	41	1.08306e-17
56	42	1.09804e-17
56	43	1.11139e-17
56	44	1.12306e-17
56	45	1.13299e-17
56	46	1.14116e-17
56	47	1.14754e-17
56	48	1.15211e-17
56	49	1.15485e-17
56	50	1.15577e-17
56	51	1.15485e-17
56	52	1.15211e-17
56	53	1.14754e-17
56	54	1.14116e-17
56	55	1.13299e-17
56	56	1.12306e-17
56	57	1.11139e-17
56	58	1.09804e-17
56	59	1.08306e-17
56	60	1.06652e-17
56	61	1.04851e-17
56	62	1.04414e-17
56	63	1.02396e-17
56	64	1.02539e-17
56	65	1.0255e-17
56	66	1.03366e-17
56	67	1.02892e-17
56	68	1.04464e-17
56	69	1.02535e-17
56	70	1.01304e-17
56	71	1.01083e-17
56	72	1.02144e-17
56	73	1.02109e-17
56	74	1.03199e-17
56	75	1.0107e-17
56	76	1.01979e-17
56	77	1.00995e-17
56	78	1.0174e-17
56	79	1.00568e-17
56	80	1.0139e-17
56	81	1.00846e-17
56	82	1.02243e-17
56	83	1.01552e-17
56	84	1.03054e-17
56	85	1.02748e-17
56	86	1.03043e-17
56	87	1.03731e-17
56	88	1.03225e-17
56	89	1.05494e-17
56	90	1.04866e-17
56	91	1.04904e-17
56	92	1.05646e-17
56	93	1.0687e-17
56	94	1.06725e-17
56	95	1.06691e-17
56	96	1.0671e-17
56	97	1.07203e-17
56	98	1.08496e-17
56	99	1.07402e-17

57	0	1.03735e-17
57	1	1.03632e-17
57	2	1.03323e-17
57	3	1.02811e-17
57	4	1.02099e-17
57	5	1.01193e-17
57	6	1.00101e-17
57	7	1.00022e-17
57	8	1.00033e-17
57	9	9.91048e-18
57	10	1.00506e-17
57	11	1.00192e-17
57	12	1.0114e-17
57	13	1.00917e-17
57	14	1.00881e-17
57	15	1.00684e-17
57	16	1.01796e-17
57	17	9.92101e-18
57	18	1.0069e-17
57	19	1.00101e-17
57	20	1.00412e-17
57	21	1.00444e-17
57	22	1.00841e-17
57	23	9.98627e-18
57	24	1.02666e-17
57	25	1.01553e-17
57	26	1.01655e-17
57	27	1.00875e-17
57	28	1.00738e-17
57	29	1.01277e-17
57	30	1.04777e-17
57	31	1.02684e-17
57	32	1.02415e-17
57	33	1.03992e-17
57	34	1.01984e-17
57	35	1.03004e-17
57	36	1.02651e-17
57	37	1.04168e-17
57	38	1.05983e-17
57	39	1.05915e-17
57	40	1.06652e-17
57	41	1.08306e-17
57	42	1.09804e-17
57	43	1.11139e-17
57	44	1.12306e-17
57	45	1.13299e-17
57	46	1.14116e-17
57	47	1.14754e-17
57	48	1.15211e-17
57	49	1.15485e-17
57	50	1.15577e-17
57	51	1.15485e-17
57	52	1.15211e-17
57	53	1.14754e-17
57	54	1.14116e-17
57	55	1.13299e-17
57	56	1.12306e-17
57	57	1.11139e-17
57	58	1.09804e-17
57	59	1.08306e-17
57	60	1.06652e-17
57	61	1.04876e-17
57	62	1.05152e-17
57	63	1.02602e-17
57	64	1.02968e-17
57	65	1.03331e-17
57	66	1.04362e-17
57	67	1.0298e-17
57	68	1.04657e-17
57	69	1.02703e-17
57	70	1.0155e-17
57	71	1.02025e-17
57	72	1.02826e-17
57	73	1.02558e-17
57	74	1.0362e-17
57	75	1.01149e-17
57	76	1.02019e-17
57	77	1.01025e-17
57	78	1.01757e-17
57	79	1.01635e-17
57	80	1.01493e-17
57	81	1.01161e-17
57	82	1.02421e-17
57	83	1.01939e-17
57	84	1.03076e-17
57	85	1.0331e-17
57	86	1.03183e-17
57	87	1.03953e-17
57	88	1.04523e-17
57	89	1.0555e-17
57	90	1.05248e-17
57	91	1.05066e-17
57	92	1.05653e-17
57	93	1.07056e-17
57	94	1.07346e-17
57	95	1.06698e-17
57	96	1.0693e-17
57	97	1.07558e-17
57	98	1.08568e-17
57	99	1.07785e-17

58	0	1.03735e-17
58	1	1.03632e-17
58	2	1.03323e-17
58	3	1.02811e-17
58	4	1.02099e-17
58	5	1.01193e-17
58	6	1.00101e-17
58	7	1.00899e-17
58	8	1.00591e-17
58	9	9.9856e-18
58	10	1.00797e-17
58	11	1.0118e-17
58	12	1.01212e-17
58	13	1.01303e-17
58	14	1.00932e-17
