#1:kx	2:n	3:s(n)
58	17	1.61384e-17
58	18	1.63865e-17
58	19	1.64081e-17
58	20	1.62207e-17
58	21	1.6373e-17
58	22	1.63436e-17
58	23	1.65325e-17
58	24	1.65059e-17
58	25	1.68595e-17
58	26	1.63902e-17
58	27	1.64722e-17
58	28	1.67485e-17
58	29	1.69218e-17
58	30	1.65983e-17
58	31	1.6566e-17
58	32	1.67991e-17
58	33	1.69407e-17
58	34	1.65663e-17
58	35	1.65601e-17
58	36	1.6843e-17
58	37	1.64937e-17
58	38	1.66242e-17
58	39	1.6658e-17
58	40	1.64973e-17
58	41	1.65649e-17
58	42	1.67193e-17
58	43	1.6796e-17
58	44	1.65329e-17
58	45	1.70152e-17
58	46	1.65557e-17
58	47	1.67303e-17
58	48	1.664e-17
58	49	1.66586e-17
58	50	1.66442e-17
58	51	1.65907e-17
58	52	1.66273e-17
58	53	1.6647e-17
58	54	1.70609e-17
58	55	1.6493e-17
58	56	1.67056e-17
58	57	1.64591e-17
58	58	1.66771e-17
58	59	1.64446e-17
58	60	1.63241e-17
58	61	1.65845e-17
58	62	1.64422e-17
58	63	1.64061e-17
58	64	1.63422e-17
58	65	1.68228e-17
58	66	1.68018e-17
58	67	1.65542e-17
58	68	1.68094e-17
58	69	1.66059e-17
58	70	1.67498e-17
58	71	1.63333e-17
58	72	1.64687e-17
58	73	1.66178e-17
58	74	1.66585e-17
58	75	1.65695e-17
58	76	1.65744e-17
58	77	1.63764e-17
58	78	1.65555e-17
58	79	1.66075e-17
58	80	1.67298e-17
58	81	1.64688e-17
58	82	1.68417e-17
58	83	1.64541e-17
58	84	1.66893e-17
58	85	1.6673e-17
58	86	1.64254e-17
58	87	1.68442e-17
58	88	1.65308e-17
58	89	1.6503e-17
58	90	1.66588e-17
58	91	1.64647e-17
58	92	1.65721e-17
58	93	1.64773e-17
58	94	1.67445e-17
58	95	1.69812e-17
58	96	1.65781e-17
58	97	1.67285e-17
58	98	1.68455e-17
58	99	1.67729e-17

59	0	1.43248e-17
59	1	1.56758e-17
59	2	1.56695e-17
59	3	1.57289e-17
59	4	1.58014e-17
59	5	1.58657e-17
59	6	1.58864e-17
59	7	1.58146e-17
59	8	1.56429e-17
59	9	1.60482e-17
59	10	1.58843e-17
59	11	1.59833e-17
59	12	1.62086e-17
59	13	1.61148e-17
59	14	1.58175e-17
59	15	1.62611e-17
59	16	1.61311e-17
59	17	1.61576e-17
59	18	1.6408e-17
59	19	1.64228e-17
59	20	1.64318e-17
59	21	1.65168e-17
59	22	1.63811e-17
59	23	1.65433e-17
59	24	1.65823e-17
59	25	1.68634e-17
59	26	1.6395e-17
59	27	1.66484e-17
59	28	1.6752e-17
59	29	1.70802e-17
59	30	1.67157e-17
59	31	1.65742e-17
59	32	1.68098e-17
59	33	1.71229e-17
59	34	1.6573e-17
59	35	1.65675e-17
59	36	1.68526e-17
59	37	1.66367e-17
59	38	1.66423e-17
59	39	1.66997e-17
59	40	1.65296e-17
59	41	1.66736e-17
59	42	1.67209e-17
59	43	1.67997e-17
59	44	1.66454e-17
59	45	1.7031e-17
59	46	1.67466e-17
59	47	1.67926e-17
59	48	1.66623e-17
59	49	1.67268e-17
59	50	1.66763e-17
59	51	1.66103e-17
59	52	1.66358e-17
59	53	1.67167e-17
59	54	1.71995e-17
59	55	1.65032e-17
59	56	1.67063e-17
59	57	1.66399e-17
59	58	1.67648e-17
59	59	1.64935e-17
59	60	1.64462e-17
59	61	1.65957e-17
59	62	1.66019e-17
59	63	1.65378e-17
59	64	1.6377e-17
59	65	1.6865e-17
59	66	1.68191e-17
59	67	1.66136e-17
59	68	1.68099e-17
59	69	1.6615e-17
59	70	1.67879e-17
59	71	1.63465e-17
59	72	1.65245e-17
59	73	1.66524e-17
59	74	1.66914e-17
59	75	1.6598e-17
59	76	1.66026e-17
59	77	1.65677e-17
59	78	1.659e-17
59	79	1.67284e-17
59	80	1.6752e-17
59	81	1.65676e-17
59	82	1.68954e-17
59	83	1.65673e-17
59	84	1.68154e-17
59	85	1.66742e-17
59	86	1.64983e-17
59	87	1.70058e-17
59	88	1.65985e-17
59	89	1.65078e-17
59	90	1.66788e-17
59	91	1.65144e-17
59	92	1.66855e-17
59	93	1.65403e-17
59	94	1.67798e-17
59	95	1.69977e-17
59	96	1.66213e-17
59	97	1.6756e-17
59	98	1.6861e-17
59	99	1.67901e-17

60	0	1.43659e-17
60	1	1.57356e-17
60	2	1.57284e-17
60	3	1.58231e-17
60	4	1.5822e-17
60	5	1.61318e-17
60	6	1.59281e-17
60	7	1.58414e-17
60	8	1.58241e-17
60	9	1.60665e-17
60	10	1.59264e-17
60	11	1.60364e-17
60	12	1.62356e-17
60	13	1.61178e-17
60	14	1.58423e-17
60	15	1.65015e-17
60	16	1.63271e-17
60	17	1.62006e-17
60	18	1.64394e-17
60	19	1.6435e-17
60	20	1.6497e-17
60	21	1.65298e-17
60	22	1.65344e-17
60	23	1.65946e-17
60	24	1.67504e-17
60	25	1.718e-17
60	26	1.64502e-17
60	27	1.67055e-17
60	28	1.67774e-17
60	29	1.71124e-17
60	30	1.67419e-17
60	31	1.67111e-17
60	32	1.69502e-17
60	33	1.71585e-17
60	34	1.65934e-17
60	35	1.65836e-17
60	36	1.69357e-17
60	37	1.68538e-17
60	38	1.66627e-17
60	39	1.67892e-17
60	40	1.66618e-17
60	41	1.66902e-17
60	42	1.67388e-17
60	43	1.68674e-17
60	44	1.68683e-17
60	45	1.70415e-17
60	46	1.68496e-17
60	47	1.69907e-17
60	48	1.67359e-17
60	49	1.68424e-17
60	50	1.69689e-17
60	51	1.66126e-17
60	52	1.67201e-17
60	53	1.71445e-17
60	54	1.72886e-17
60	55	1.65114e-17
60	56	1.67679e-17
60	57	1.66505e-17
60	58	1.69009e-17
60	59	1.66329e-17
60	60	1.65348e-17
60	61	1.66084e-17
60	62	1.66554e-17
60	63	1.66196e-17
60	64	1.64257e-17
60	65	1.68682e-17
60	66	1.68203e-17
60	67	1.66511e-17
60	68	1.68162e-17
60	69	1.66582e-17
60	70	1.68073e-17
60	71	1.64637e-17
60	72	1.66105e-17
60	73	1.67353e-17
60	74	1.67718e-17
60	75	1.66451e-17
60	76	1.67172e-17
60	77	1.6599e-17
60	78	1.66521e-17
60	79	1.68692e-17
60	80	1.6817e-17
60	81	1.65953e-17
60	82	1.70282e-17
60	83	1.67706e-17
60	84	1.68925e-17
60	85	1.672e-17
60	86	1.65934e-17
60	87	1.70329e-17
60	88	1.66113e-17
60	89	1.65757e-17
60	90	1.67157e-17
60	91	1.68066e-17
60	92	1.67876e-17
60	93	1.67001e-17
60	94	1.67996e-17
60	95	1.7007e-17
60	96	1.6659e-17
60	97	1.68495e-17
60	98	1.69406e-17
60	99	1.67956e-17

61	0	1.4397e-17
61	1	1.57519e-17
61	2	1.57873e-17
61	3	1.58938e-17
61	4	1.58677e-17
61	5	1.6143e-17
61	6	1.59926e-17
61	7	1.59295e-17
61	8	1.5854e-17
61	9	1.60966e-17
61	10	1.59296e-17
61	11	1.60432e-17
61	12	1.63008e-17
61	13	1.61515e-17
61	14	1.6035e-17
61	15	1.65522e-17
61	16	1.65663e-17
61	17	1.63531e-17
61	18	1.65429e-17
61	19	1.64773e-17
61	20	1.66155e-17
61	21	1.65588e-17
61	22	1.65565e-17
61	23	1.6644e-17
61	24	1.67571e-17
61	25	1.71823e-17
61	26	1.67097e-17
61	27	1.67561e-17
61	28	1.71316e-17
61	29	1.73549e-17
61	30	1.67566e-17
61	31	1.67223e-17
61	32	1.69885e-17
61	33	1.72219e-17
61	34	1.67211e-17
61	35	1.66837e-17
61	36	1.69804e-17
61	37	1.68576e-17
61	38	1.66736e-17
61	39	1.68354e-17
61	40	1.67139e-17
61	41	1.69445e-17
61	42	1.68535e-17
61	43	1.70778e-17
61	44	1.70645e-17
61	45	1.71423e-17
61	46	1.69053e-17
61	47	1.70625e-17
61	48	1.69142e-17
61	49	1.68465e-17
61	50	1.70899e-17
61	51	1.6684e-17
61	52	1.6772e-17
61	53	1.72568e-17
61	54	1.73294e-17
61	55	1.6675e-17
61	56	1.67815e-17
61	57	1.67265e-17
61	58	1.69466e-17
61	59	1.66613e-17
61	60	1.65674e-17
61	61	1.66551e-17
61	62	1.67359e-17
61	63	1.67475e-17
61	64	1.64988e-17
61	65	1.68955e-17
61	66	1.68218e-17
61	67	1.68828e-17
61	68	1.68276e-17
61	69	1.66913e-17
61	70	1.68948e-17
61	71	1.65092e-17
61	72	1.67322e-17
61	73	1.68306e-17
61	74	1.68511e-17
61	75	1.66876e-17
61	76	1.6784e-17
61	77	1.66322e-17
61	78	1.66555e-17
61	79	1.68776e-17
61	80	1.68742e-17
61	81	1.66477e-17
61	82	1.7034e-17
61	83	1.68165e-17
61	84	1.69551e-17
61	85	1.67893e-17
61	86	1.69338e-17
61	87	1.729e-17
61	88	1.67727e-17
61	89	1.65995e-17
61	90	1.68301e-17
61	91	1.6855e-17
61	92	1.68061e-17
61	93	1.67391e-17
61	94	1.68548e-17
61	95	1.70533e-17
61	96	1.67835e-17
61	97	1.70158e-17
61	98	1.69926e-17
61	99	1.69422e-17

62	0	1.44087e-17
62	1	1.58709e-17
62	2	1.58369e-17
62	3	1.59823e-17
62	4	1.59708e-17
62	5	1.61875e-17
62	6	1.60007e-17
62	7	1.59902e-17
62	8	1.59123e-17
62	9	1.61343e-17
62	10	1.60149e-17
62	11	1.60733e-17
62	12	1.63061e-17
62	13	1.62009e-17
62	14	1.60358e-17
62	15	1.66788e-17
62	16	1.65789e-17
62	17	1.63704e-17
62	18	1.65464e-17
62	19	1.6621e-17
62	20	1.67187e-17
62	21	1.66347e-17
62	22	1.65971e-17
62	23	1.67995e-17
62	24	1.67867e-17
62	25	1.72093e-17
62	26	1.67283e-17
62	27	1.67607e-17
62	28	1.71507e-17
62	29	1.75841e-17
62	30	1.73623e-17
62	31	1.67814e-17
62	32	1.7261e-17
62	33	1.72428e-17
62	34	1.67989e-17
62	35	1.67797e-17
62	36	1.7003e-17
62	37	1.68684e-17
62	38	1.67345e-17
62	39	1.70421e-17
62	40	1.67219e-17
62	41	1.70197e-17
62	42	1.70228e-17
62	43	1.71713e-17
62	44	1.70832e-17
62	45	1.71804e-17
62	46	1.70311e-17
62	47	1.71014e-17
62	48	1.70759e-17
62	49	1.72102e-17
62	50	1.7284e-17
62	51	1.67575e-17
62	52	1.69106e-17
62	53	1.72716e-17
62	54	1.74371e-17
62	55	1.67018e-17
62	56	1.68455e-17
62	57	1.72092e-17
62	58	1.69833e-17
62	59	1.68655e-17
62	60	1.66311e-17
62	61	1.67033e-17
62	62	1.67529e-17
62	63	1.69036e-17
62	64	1.65849e-17
62	65	1.70182e-17
62	66	1.69978e-17
62	67	1.70946e-17
62	68	1.70759e-17
62	69	1.71089e-17
62	70	1.69673e-17
62	71	1.65171e-17
62	72	1.67485e-17
62	73	1.6847e-17
62	74	1.688e-17
62	75	1.69304e-17
62	76	1.68134e-17
62	77	1.67326e-17
62	78	1.68476e-17
62	79	1.69098e-17
62	80	1.69786e-17
62	81	1.66619e-17
62	82	1.7087e-17
62	83	1.68612e-17
62	84	1.69813e-17
62	85	1.68943e-17
62	86	1.69934e-17
62	87	1.73524e-17
62	88	1.67929e-17
62	89	1.67078e-17
62	90	1.68916e-17
62	91	1.68916e-17
62	92	1.68559e-17
62	93	1.67463e-17
62	94	1.68879e-17
62	95	1.71086e-17
62	96	1.68569e-17
62	97	1.72114e-17
62	98	1.70104e-17
62	99	1.69422e-17

63	0	1.44423e-17
63	1	1.5938e-17
63	2	1.58522e-17
63	3	1.6075e-17
63	4	1.61012e-17
63	5	1.61976e-17
63	6	1.60242e-17
63	7	1.60191e-17
63	8	1.60512e-17
63	9	1.63008e-17
63	10	1.60572e-17
63	11	1.62984e-17
63	12	1.64093e-17
63	13	1.62945e-17
63	14	1.61658e-17
63	15	1.67006e-17
63	16	1.67269e-17
63	17	1.64324e-17
63	18	1.66253e-17
63	19	1.66851e-17
63	20	1.67252e-17
63	21	1.67211e-17
63	22	1.67655e-17
63	23	1.68375e-17
63	24	1.69103e-17
63	25	1.73e-17
63	26	1.67855e-17
63	27	1.67956e-17
63	28	1.73169e-17
63	29	1.76e-17
63	30	1.74741e-17
63	31	1.69421e-17
63	32	1.72947e-17
63	33	1.73377e-17
63	34	1.68403e-17
63	35	1.68302e-17
63	36	1.71619e-17
63	37	1.69742e-17
63	38	1.68004e-17
63	39	1.73214e-17
63	40	1.7067e-17
63	41	1.70666e-17
63	42	1.70525e-17
63	43	1.72005e-17
63	44	1.72089e-17
63	45	1.71898e-17
63	46	1.71492e-17
63	47	1.73413e-17
63	48	1.71962e-17
63	49	1.74877e-17
63	50	1.73034e-17
63	51	1.68694e-17
63	52	1.70763e-17
63	53	1.73636e-17
63	54	1.7481e-17
63	55	1.69593e-17
63	56	1.70394e-17
63	57	1.7272e-17
63	58	1.69914e-17
63	59	1.7196e-17
63	60	1.67316e-17
63	61	1.68118e-17
63	62	1.68333e-17
63	63	1.69076e-17
63	64	1.70805e-17
63	65	1.70185e-17
63	66	1.72441e-17
63	67	1.70974e-17
63	68	1.72084e-17
63	69	1.71909e-17
63	70	1.70522e-17
63	71	1.65674e-17
63	72	1.67962e-17
63	73	1.68505e-17
63	74	1.69421e-17
63	75	1.70265e-17
63	76	1.68185e-17
63	77	1.68678e-17
63	78	1.72216e-17
63	79	1.70939e-17
63	80	1.70636e-17
63	81	1.6682e-17
63	82	1.71941e-17
63	83	1.68746e-17
63	84	1.72671e-17
63	85	1.69351e-17
63	86	1.70516e-17
63	87	1.73594e-17
63	88	1.67998e-17
63	89	1.67838e-17
63	90	1.69864e-17
63	91	1.69627e-17
63	92	1.69748e-17
63	93	1.67519e-17
63	94	1.6948e-17
63	95	1.7153e-17
63	96	1.69431e-17
63	97	1.72421e-17
63	98	1.71598e-17
63	99	1.69599e-17

64	0	1.45553e-17
64	1	1.59614e-17
64	2	1.59269e-17
64	3	1.60757e-17
64	4	1.62037e-17
64	5	1.61977e-17
64	6	1.6241e-17
64	7	1.63859e-17
64	8	1.62565e-17
64	9	1.633e-17
64	10	1.61618e-17
64	11	1.64338e-17
64	12	1.64772e-17
64	13	1.63209e-17
64	14	1.64096e-17
64	15	1.67577e-17
64	16	1.68847e-17
64	17	1.65427e-17
64	18	1.66381e-17
64	19	1.69875e-17
64	20	1.68101e-17
64	21	1.68227e-17
64	22	1.71966e-17
64	23	1.74039e-17
64	24	1.69331e-17
64	25	1.73952e-17
64	26	1.6864e-17
64	27	1.6927e-17
64	28	1.74224e-17
64	29	1.77221e-17
64	30	1.751e-17
64	31	1.71237e-17
64	32	1.73349e-17
64	33	1.73838e-17
64	34	1.69638e-17
64	35	1.6981e-17
64	36	1.72067e-17
64	37	1.71302e-17
64	38	1.71581e-17
64	39	1.74216e-17
64	40	1.71641e-17
64	41	1.7352e-17
64	42	1.71179e-17
64	43	1.72681e-17
64	44	1.73169e-17
64	45	1.72962e-17
64	46	1.72635e-17
64	47	1.74009e-17
64	48	1.73857e-17
64	49	1.75039e-17
64	50	1.75673e-17
64	51	1.72582e-17
64	52	1.72755e-17
64	53	1.73725e-17
64	54	1.7703e-17
64	55	1.70023e-17
64	56	1.70913e-17
64	57	1.73519e-17
64	58	1.72442e-17
64	59	1.722e-17
64	60	1.67473e-17
64	61	1.68323e-17
64	62	1.70303e-17
64	63	1.69815e-17
64	64	1.71204e-17
64	65	1.70593e-17
64	66	1.72881e-17
64	67	1.74572e-17
64	68	1.73249e-17
64	69	1.72135e-17
64	70	1.71876e-17
64	71	1.65737e-17
64	72	1.71575e-17
64	73	1.69472e-17
64	74	1.70398e-17
64	75	1.71767e-17
64	76	1.71473e-17
64	77	1.70804e-17
64	78	1.72527e-17
64	79	1.71171e-17
64	80	1.71208e-17
64	81	1.67881e-17
64	82	1.73532e-17
64	83	1.69851e-17
64	84	1.72908e-17
64	85	1.69997e-17
64	86	1.70614e-17
64	87	1.74e-17
64	88	1.69263e-17
64	89	1.73949e-17
64	90	1.69871e-17
64	91	1.70557e-17
64	92	1.71958e-17
64	93	1.67607e-17
64	94	1.69747e-17
64	95	1.71774e-17
64	96	1.70068e-17
64	97	1.73019e-17
64	98	1.71862e-17
64	99	1.70415e-17

65	0	1.46547e-17
65	1	1.61097e-17
65	2	1.611e-17
65	3	1.61101e-17
65	4	1.63665e-17
65	5	1.62172e-17
65	6	1.62551e-17
65	7	1.64221e-17
65	8	1.63231e-17
65	9	1.64822e-17
65	10	1.62464e-17
65	11	1.65035e-17
65	12	1.66032e-17
65	13	1.64552e-17
65	14	1.65607e-17
65	15	1.67752e-17
65	16	1.69387e-17
65	17	1.66199e-17
65	18	1.66957e-17
65	19	1.7087e-17
65	20	1.68693e-17
65	21	1.7065e-17
65	22	1.73598e-17
65	23	1.7536e-17
65	24	1.70667e-17
65	25	1.74134e-17
65	26	1.70325e-17
65	27	1.71852e-17
65	28	1.75766e-17
65	29	1.80407e-17
65	30	1.78272e-17
65	31	1.72193e-17
65	32	1.75586e-17
65	33	1.7617e-17
65	34	1.70372e-17
65	35	1.7163e-17
65	36	1.72296e-17
65	37	1.71745e-17
65	38	1.73889e-17
65	39	1.74261e-17
65	40	1.72436e-17
65	41	1.74755e-17
65	42	1.72827e-17
65	43	1.73628e-17
65	44	1.73491e-17
65	45	1.77245e-17
65	46	1.74044e-17
65	47	1.74267e-17
65	48	1.74873e-17
65	49	1.76721e-17
65	50	1.77122e-17
65	51	1.75723e-17
65	52	1.76895e-17
65	53	1.75069e-17
65	54	1.77126e-17
65	55	1.70895e-17
65	56	1.72094e-17
65	57	1.74721e-17
65	58	1.72748e-17
65	59	1.73606e-17
65	60	1.68189e-17
65	61	1.68945e-17
65	62	1.72826e-17
65	63	1.70523e-17
65	64	1.71212e-17
65	65	1.78953e-17
65	66	1.73383e-17
65	67	1.76459e-17
65	68	1.73365e-17
65	69	1.72949e-17
65	70	1.7265e-17
65	71	1.68348e-17
65	72	1.71905e-17
65	73	1.71181e-17
65	74	1.70586e-17
65	75	1.72611e-17
65	76	1.72736e-17
65	77	1.71286e-17
65	78	1.72579e-17
65	79	1.7287e-17
65	80	1.71574e-17
65	81	1.68145e-17
65	82	1.74238e-17
65	83	1.70303e-17
65	84	1.74727e-17
65	85	1.70313e-17
65	86	1.71906e-17
65	87	1.74368e-17
65	88	1.70996e-17
65	89	1.74411e-17
65	90	1.70401e-17
65	91	1.72155e-17
65	92	1.72218e-17
65	93	1.70117e-17
65	94	1.71393e-17
65	95	1.71982e-17
65	96	1.70181e-17
65	97	1.73327e-17
65	98	1.72191e-17
65	99	1.70763e-17

66	0	1.47683e-17
66	1	1.6282e-17
66	2	1.61258e-17
66	3	1.61371e-17
66	4	1.64114e-17
66	5	1.63736e-17
66	6	1.63954e-17
66	7	1.65773e-17
66	8	1.64581e-17
66	9	1.6572e-17
66	10	1.62555e-17
66	11	1.65413e-17
66	12	1.66103e-17
66	13	1.6476e-17
66	14	1.67223e-17
66	15	1.68999e-17
66	16	1.69974e-17
66	17	1.66411e-17
66	18	1.67118e-17
66	19	1.71174e-17
66	20	1.68901e-17
66	21	1.71359e-17
66	22	1.75315e-17
66	23	1.76486e-17
66	24	1.70833e-17
66	25	1.74689e-17
66	26	1.70761e-17
66	27	1.73279e-17
66	28	1.77966e-17
66	29	1.80948e-17
66	30	1.79199e-17
66	31	1.72526e-17
66	32	1.75715e-17
66	33	1.77027e-17
66	34	1.70822e-17
66	35	1.72998e-17
66	36	1.73075e-17
66	37	1.73223e-17
66	38	1.74466e-17
66	39	1.7469e-17
66	40	1.72683e-17
66	41	1.74875e-17
66	42	1.74693e-17
66	43	1.77129e-17
66	44	1.74263e-17
66	45	1.77947e-17
66	46	1.74106e-17
66	47	1.75764e-17
66	48	1.77772e-17
66	49	1.77588e-17
66	50	1.79819e-17
66	51	1.78179e-17
66	52	1.77345e-17
66	53	1.75511e-17
66	54	1.78274e-17
66	55	1.72378e-17
66	56	1.73816e-17
66	57	1.74962e-17
66	58	1.74572e-17
66	59	1.76163e-17
66	60	1.6886e-17
66	61	1.69774e-17
66	62	1.75564e-17
66	63	1.73037e-17
66	64	1.73332e-17
66	65	1.8192e-17
66	66	1.76744e-17
66	67	1.77452e-17
66	68	1.7438e-17
66	69	1.73104e-17
66	70	1.73699e-17
66	71	1.6972e-17
66	72	1.72051e-17
66	73	1.7142e-17
66	74	1.71166e-17
66	75	1.73889e-17
66	76	1.72916e-17
66	77	1.71321e-17
66	78	1.72869e-17
66	79	1.72878e-17
66	80	1.73115e-17
66	81	1.70524e-17
66	82	1.76759e-17
66	83	1.70482e-17
66	84	1.75165e-17
66	85	1.71737e-17
66	86	1.73207e-17
66	87	1.74458e-17
66	88	1.73012e-17
66	89	1.74953e-17
66	90	1.72623e-17
66	91	1.73217e-17
66	92	1.73087e-17
66	93	1.7069e-17
66	94	1.72066e-17
66	95	1.72369e-17
66	96	1.70236e-17
66	97	1.7351e-17
66	98	1.72322e-17
66	99	1.7218e-17

67	0	1.4862e-17
67	1	1.63785e-17
67	2	1.6172e-17
67	3	1.61518e-17
67	4	1.6771e-17
67	5	1.66359e-17
67	6	1.67994e-17
67	7	1.66169e-17
67	8	1.65651e-17
67	9	1.66012e-17
67	10	1.65448e-17
67	11	1.66991e-17
67	12	1.67325e-17
67	13	1.71405e-17
67	14	1.68588e-17
67	15	1.69116e-17
67	16	1.72889e-17
67	17	1.67915e-17
67	18	1.69284e-17
67	19	1.71536e-17
67	20	1.69494e-17
67	21	1.73374e-17
67	22	1.75349e-17
67	23	1.77067e-17
67	24	1.7094e-17
67	25	1.74918e-17
67	26	1.72289e-17
67	27	1.76661e-17
67	28	1.78151e-17
67	29	1.8221e-17
67	30	1.79454e-17
67	31	1.738e-17
67	32	1.76433e-17
67	33	1.79507e-17
67	34	1.71169e-17
67	35	1.73207e-17
67	36	1.79928e-17
67	37	1.74869e-17
67	38	1.74811e-17
67	39	1.74965e-17
67	40	1.75445e-17
67	41	1.76326e-17
67	42	1.75286e-17
67	43	1.78325e-17
67	44	1.74607e-17
67	45	1.79129e-17
67	46	1.80848e-17
67	47	1.7773e-17
67	48	1.80629e-17
67	49	1.81858e-17
67	50	1.80632e-17
67	51	1.78293e-17
67	52	1.78424e-17
67	53	1.76189e-17
67	54	1.80786e-17
67	55	1.73005e-17
67	56	1.73894e-17
67	57	1.75289e-17
67	58	1.7556e-17
67	59	1.78264e-17
67	60	1.73551e-17
67	61	1.72037e-17
67	62	1.76102e-17
67	63	1.73355e-17
67	64	1.75429e-17
67	65	1.83304e-17
67	66	1.78045e-17
67	67	1.77977e-17
67	68	1.74781e-17
67	69	1.74901e-17
67	70	1.76122e-17
67	71	1.70055e-17
67	72	1.72838e-17
67	73	1.72185e-17
67	74	1.72928e-17
67	75	1.74994e-17
67	76	1.74646e-17
67	77	1.73518e-17
67	78	1.73804e-17
67	79	1.73414e-17
67	80	1.73433e-17
67	81	1.70808e-17
67	82	1.77851e-17
67	83	1.726e-17
67	84	1.75404e-17
67	85	1.74928e-17
67	86	1.73614e-17
67	87	1.74749e-17
67	88	1.73331e-17
67	89	1.75515e-17
67	90	1.74176e-17
67	91	1.73973e-17
67	92	1.73858e-17
67	93	1.70744e-17
67	94	1.73669e-17
67	95	1.72936e-17
67	96	1.70279e-17
67	97	1.7513e-17
67	98	1.72538e-17
67	99	1.7308e-17

68	0	1.49256e-17
68	1	1.65027e-17
68	2	1.6177e-17
68	3	1.64546e-17
68	4	1.69163e-17
68	5	1.66519e-17
68	6	1.68663e-17
68	7	1.66422e-17
68	8	1.66616e-17
68	9	1.66343e-17
68	10	1.66869e-17
68	11	1.67913e-17
68	12	1.68587e-17
68	13	1.72655e-17
68	14	1.69535e-17
68	15	1.69503e-17
68	16	1.73323e-17
68	17	1.68454e-17
68	18	1.71119e-17
68	19	1.73017e-17
68	20	1.71418e-17
68	21	1.76377e-17
68	22	1.75858e-17
68	23	1.77145e-17
68	24	1.7363e-17
68	25	1.79412e-17
68	26	1.75069e-17
68	27	1.7724e-17
68	28	1.7928e-17
68	29	1.82682e-17
68	30	1.79648e-17
68	31	1.74635e-17
68	32	1.78047e-17
68	33	1.79952e-17
68	34	1.72929e-17
68	35	1.76432e-17
68	36	1.80881e-17
68	37	1.75866e-17
68	38	1.77871e-17
68	39	1.76725e-17
68	40	1.77964e-17
68	41	1.76371e-17
68	42	1.79094e-17
68	43	1.79002e-17
68	44	1.76421e-17
68	45	1.82007e-17
68	46	1.81545e-17
68	47	1.80965e-17
68	48	1.81161e-17
68	49	1.82174e-17
68	50	1.82637e-17
68	51	1.78307e-17
68	52	1.79765e-17
68	53	1.76785e-17
68	54	1.80981e-17
68	55	1.75405e-17
68	56	1.74167e-17
68	57	1.75988e-17
68	58	1.76195e-17
68	59	1.78868e-17
68	60	1.77533e-17
68	61	1.7363e-17
68	62	1.76532e-17
68	63	1.73491e-17
68	64	1.7937e-17
68	65	1.87064e-17
68	66	1.78051e-17
68	67	1.79597e-17
68	68	1.74986e-17
68	69	1.74947e-17
68	70	1.7614e-17
68	71	1.71441e-17
68	72	1.72914e-17
68	73	1.76019e-17
68	74	1.78269e-17
68	75	1.76845e-17
68	76	1.74944e-17
68	77	1.75923e-17
68	78	1.74024e-17
68	79	1.73656e-17
68	80	1.73811e-17
68	81	1.75163e-17
68	82	1.79237e-17
68	83	1.72654e-17
68	84	1.75879e-17
68	85	1.76509e-17
68	86	1.74287e-17
68	87	1.76071e-17
68	88	1.76893e-17
68	89	1.76379e-17
68	90	1.74435e-17
68	91	1.74384e-17
68	92	1.74021e-17
68	93	1.74272e-17
68	94	1.73786e-17
68	95	1.75145e-17
68	96	1.7311e-17
68	97	1.75399e-17
68	98	1.72703e-17
68	99	1.73616e-17

69	0	1.49314e-17
69	1	1.65031e-17
69	2	1.61842e-17
69	3	1.66868e-17
69	4	1.70265e-17
69	5	1.69536e-17
69	6	1.69166e-17
69	7	1.68121e-17
69	8	1.66876e-17
69	9	1.66786e-17
69	10	1.68288e-17
69	11	1.68048e-17
69	12	1.69496e-17
69	13	1.76331e-17
69	14	1.70324e-17
69	15	1.7198e-17
69	16	1.77355e-17
69	17	1.70127e-17
69	18	1.73812e-17
69	19	1.74691e-17
69	20	1.71626e-17
69	21	1.80608e-17
69	22	1.76343e-17
69	23	1.77329e-17
69	24	1.74087e-17
69	25	1.79482e-17
69	26	1.78642e-17
69	27	1.77332e-17
69	28	1.82902e-17
69	29	1.82876e-17
69	30	1.80317e-17
69	31	1.75419e-17
69	32	1.82336e-17
69	33	1.82495e-17
69	34	1.77518e-17
69	35	1.78049e-17
69	36	1.80895e-17
69	37	1.76968e-17
69	38	1.79192e-17
69	39	1.82531e-17
69	40	1.78817e-17
69	41	1.78913e-17
69	42	1.84957e-17
69	43	1.79997e-17
69	44	1.77284e-17
69	45	1.82358e-17
69	46	1.83297e-17
69	47	1.81292e-17
69	48	1.81959e-17
69	49	1.83937e-17
69	50	1.8813e-17
69	51	1.79873e-17
69	52	1.80094e-17
69	53	1.76846e-17
69	54	1.83513e-17
69	55	1.76688e-17
69	56	1.74982e-17
69	57	1.77274e-17
69	58	1.80843e-17
69	59	1.81557e-17
69	60	1.77623e-17
69	61	1.77758e-17
69	62	1.76605e-17
69	63	1.74941e-17
69	64	1.80218e-17
69	65	1.88651e-17
69	66	1.78311e-17
69	67	1.80221e-17
69	68	1.75139e-17
69	69	1.7791e-17
69	70	1.76541e-17
69	71	1.7229e-17
69	72	1.75159e-17
69	73	1.78985e-17
69	74	1.80011e-17
69	75	1.77964e-17
69	76	1.78496e-17
69	77	1.78513e-17
69	78	1.7427e-17
69	79	1.77596e-17
69	80	1.75551e-17
69	81	1.76096e-17
